done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouthEast;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouthEast;1;1;1;13
False;MoveSouth;MoveSouthEast;1;1;1;14
False;MoveSouth;MoveEast;1;1;1;15
False;MoveSouth;MoveEast;1;1;1;16
False;MoveSouth;MoveEast;1;1;1;17
False;MoveSouth;MoveEast;1;1;1;18
False;MoveSouth;MoveEast;1;1;1;19
False;MoveSouth;MoveEast;1;1;1;20
False;MoveSouth;MoveEast;1;1;1;21
False;MoveSouth;MoveEast;1;1;1;22
False;MoveSouth;MoveEast;1;1;1;23
False;MoveSouth;MoveEast;1;1;1;24
False;MoveSouth;MoveEast;1;1;1;25
False;MoveSouth;MoveEast;1;1;1;26
False;MoveSouth;MoveEast;1;1;1;27
False;MoveSouth;MoveEast;1;1;1;28
False;MoveSouth;MoveEast;1;1;1;29
False;MoveSouth;MoveEast;1;1;1;30
False;MoveSouth;MoveEast;1;1;1;31
False;MoveSouth;MoveEast;1;1;1;32
False;MoveSouth;OpenDoorAction;1;1;1;33
False;MoveSouth;OpenDoorAction;1;2;1;34
False;MoveSouth;MoveNorth;1;2;1;35
False;MoveSouth;MoveNorth;1;3;1;36
False;MoveSouth;MoveNorthWest;1;3;1;37
False;MoveSouth;MoveNorthWest;1;3;1;38
False;MoveSouth;MoveNorthWest;1;3;1;39
False;MoveSouth;MoveNorthWest;1;3;1;40
False;MoveSouth;MoveSouth;1;3;1;41
False;MoveSouth;MoveSouth;1;3;1;42
False;MoveSouth;MoveNorthEast;1;3;1;43
False;MoveSouth;MoveNorthEast;1;3;1;44
False;MoveSouth;GrabObject;1;3;1;45
False;MoveSouth;GrabObject;1;4;1;46
False;MoveSouth;MoveSouth;1;4;1;47
False;MoveSouth;MoveSouth;1;4;1;48
False;MoveSouth;MoveSouthEast;1;4;1;49
False;MoveSouth;MoveSouthEast;1;4;1;50
False;MoveSouth;MoveSouthEast;1;4;1;51
False;MoveSouth;MoveSouthEast;1;4;1;52
False;MoveSouth;MoveSouthEast;1;4;1;53
False;MoveSouth;MoveSouthEast;1;4;1;54
False;MoveSouthEast;MoveEast;1;4;1;55
False;MoveSouthEast;MoveEast;1;4;1;56
False;MoveSouthEast;MoveEast;1;4;1;57
False;MoveEast;MoveEast;1;4;1;58
False;MoveEast;MoveEast;1;4;1;59
False;MoveEast;MoveEast;1;4;1;60
False;MoveEast;MoveEast;1;4;1;61
False;MoveEast;MoveEast;1;4;1;62
False;MoveEast;MoveEast;1;4;1;63
False;MoveEast;MoveEast;1;4;1;64
False;MoveEast;MoveEast;1;4;1;65
False;MoveEast;MoveEast;1;4;1;66
False;MoveEast;MoveSouthEast;1;4;1;67
False;MoveEast;MoveSouthEast;1;4;1;68
False;MoveEast;MoveSouth;1;4;1;69
False;MoveEast;MoveSouth;1;4;1;70
False;MoveEast;MoveSouth;1;4;1;71
False;MoveEast;MoveSouth;1;4;1;72
False;MoveEast;MoveSouth;1;4;1;73
False;MoveEast;MoveSouth;1;4;1;74
False;MoveEast;MoveSouth;1;4;1;75
False;MoveEast;MoveSouth;1;4;1;76
False;MoveEast;MoveSouth;1;4;1;77
False;MoveEast;MoveSouth;1;4;1;78
False;MoveEast;MoveSouth;1;4;1;79
False;MoveEast;MoveSouth;1;4;1;80
False;MoveEast;MoveSouth;1;4;1;81
False;MoveEast;MoveSouth;1;4;1;82
False;MoveEast;MoveSouth;1;4;1;83
False;MoveEast;MoveSouth;1;4;1;84
False;OpenDoorAction;MoveSouth;1;4;1;85
False;OpenDoorAction;MoveSouth;2;4;1;86
False;OpenDoorAction;MoveSouthWest;2;4;1;87
False;MoveNorth;MoveSouthWest;2;4;1;88
False;MoveNorth;MoveSouthWest;3;4;1;89
False;MoveNorth;MoveSouthWest;3;4;1;90
False;MoveNorthWest;MoveSouthWest;3;4;1;91
False;MoveNorthWest;MoveSouthWest;3;4;1;92
False;MoveNorthWest;MoveWest;3;4;1;93
False;MoveNorthWest;MoveWest;3;4;1;94
False;MoveNorthWest;MoveWest;3;4;1;95
False;MoveNorthWest;MoveWest;3;4;1;96
False;MoveSouth;MoveSouthWest;3;4;1;97
False;MoveSouth;MoveSouthWest;3;4;1;98
False;MoveSouth;DropObject;3;4;1;99
False;MoveNorthEast;DropObject;3;5;1;100
False;MoveNorthEast;MoveWest;3;5;1;101
False;MoveNorthEast;MoveWest;3;6;1;102
False;MoveSouth;MoveWest;3;6;1;103
False;MoveSouth;MoveWest;3;6;1;104
False;MoveSouth;MoveWest;3;6;1;105
False;MoveNorthEast;MoveWest;3;6;1;106
False;MoveNorthEast;MoveNorthWest;3;6;1;107
False;MoveNorthEast;MoveNorthWest;3;6;1;108
False;MoveSouth;MoveWest;3;6;1;109
False;MoveSouth;MoveWest;3;6;1;110
False;MoveSouth;MoveNorthWest;3;6;1;111
False;MoveNorthEast;MoveNorthWest;3;6;1;112
False;MoveNorthEast;MoveWest;3;6;1;113
False;MoveNorthEast;MoveWest;3;6;1;114
False;MoveSouth;MoveNorthWest;3;6;1;115
False;MoveSouth;MoveNorthWest;3;6;1;116
False;MoveSouth;MoveWest;3;6;1;117
False;MoveSouthWest;MoveWest;3;6;1;118
False;MoveSouthWest;OpenDoorAction;4;6;1;119
False;MoveSouthWest;OpenDoorAction;4;7;1;120
False;MoveSouthEast;MoveNorth;4;7;1;121
False;MoveSouthEast;MoveNorth;4;8;1;122
False;MoveSouthEast;MoveNorthWest;4;8;1;123
False;MoveEast;MoveNorthWest;4;8;1;124
False;MoveEast;MoveNorthWest;4;8;1;125
False;MoveEast;MoveNorthWest;4;8;1;126
False;MoveEast;MoveSouth;4;8;1;127
False;MoveEast;MoveSouth;4;8;1;128
False;MoveEast;MoveNorthEast;4;8;1;129
False;MoveEast;MoveNorthEast;4;8;1;130
False;MoveEast;MoveSouth;4;8;1;131
False;MoveEast;MoveSouth;4;8;1;132
False;MoveEast;MoveNorthEast;4;8;1;133
False;MoveEast;MoveNorthEast;4;8;1;134
False;MoveEast;MoveSouth;4;8;1;135
False;MoveEast;MoveSouth;4;8;1;136
False;MoveEast;MoveNorthEast;4;8;1;137
False;MoveEast;MoveNorthEast;4;8;1;138
False;MoveEast;MoveSouth;4;8;1;139
False;MoveEast;MoveSouth;4;8;1;140
False;MoveEast;MoveSouthWest;4;8;1;141
False;MoveEast;MoveSouthWest;4;9;1;142
False;MoveEast;MoveSouthEast;4;9;1;143
False;MoveEast;MoveSouthEast;4;9;1;144
False;MoveNorthEast;MoveEast;4;9;1;145
False;MoveNorthEast;MoveEast;4;9;1;146
False;MoveNorthEast;MoveEast;4;9;1;147
False;MoveNorth;MoveEast;4;9;1;148
False;MoveNorth;MoveEast;4;9;1;149
False;MoveNorth;MoveEast;4;9;1;150
False;MoveNorth;MoveEast;4;9;1;151
False;MoveNorth;MoveEast;4;9;1;152
False;MoveNorth;MoveEast;4;9;1;153
False;MoveNorth;MoveEast;4;9;1;154
False;MoveNorth;MoveEast;4;9;1;155
False;MoveNorth;MoveEast;4;9;1;156
False;MoveNorth;MoveEast;4;9;1;157
False;MoveNorth;MoveEast;4;9;1;158
False;MoveNorth;MoveEast;4;9;1;159
False;MoveNorth;MoveEast;4;9;1;160
False;MoveNorth;MoveEast;4;9;1;161
False;MoveNorth;MoveEast;4;9;1;162
False;MoveNorth;MoveEast;4;9;1;163
False;MoveNorth;MoveEast;4;9;1;164
False;MoveNorth;MoveEast;4;9;1;165
False;MoveNorth;MoveEast;4;9;1;166
False;MoveNorth;MoveEast;4;9;1;167
False;MoveNorth;MoveEast;4;9;1;168
False;MoveNorth;MoveEast;4;9;1;169
False;MoveNorth;MoveEast;4;9;1;170
False;MoveNorth;MoveNorthEast;4;9;1;171
False;MoveNorth;MoveNorthEast;4;9;1;172
False;MoveNorth;MoveNorth;4;9;1;173
False;MoveNorth;MoveNorth;4;9;1;174
False;MoveNorthWest;MoveNorth;4;9;1;175
False;MoveNorthWest;MoveNorth;4;9;1;176
False;MoveNorthWest;MoveNorth;4;9;1;177
False;MoveNorthWest;MoveNorth;4;9;1;178
False;MoveNorthWest;MoveNorth;4;9;1;179
False;MoveNorthWest;MoveNorth;4;9;1;180
False;MoveWest;MoveNorth;4;9;1;181
False;MoveWest;MoveNorth;4;9;1;182
False;MoveWest;MoveNorth;4;9;1;183
False;OpenDoorAction;MoveNorth;4;9;1;184
False;OpenDoorAction;MoveNorth;5;9;1;185
