done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouth;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouth;MoveSouth;1;1;1;19
False;MoveSouth;MoveSouth;1;1;1;20
False;MoveSouth;MoveSouth;1;1;1;21
False;MoveSouth;MoveSouth;1;1;1;22
False;MoveSouth;MoveSouth;1;1;1;23
False;MoveSouth;MoveSouth;1;1;1;24
False;MoveSouth;MoveSouth;1;1;1;25
False;MoveSouth;MoveSouth;1;1;1;26
False;MoveSouth;MoveSouth;1;1;1;27
False;MoveSouth;MoveSouth;1;1;1;28
False;MoveSouth;MoveSouth;1;1;1;29
False;MoveSouth;MoveSouth;1;1;1;30
False;MoveSouth;MoveSouth;1;1;1;31
False;MoveSouth;MoveSouth;1;1;1;32
False;MoveSouth;MoveSouth;1;1;1;33
False;MoveSouth;MoveSouth;1;1;1;34
False;MoveSouth;MoveSouth;1;1;1;35
False;MoveSouth;MoveSouth;1;1;1;36
False;MoveSouthEast;MoveSouthEast;1;1;1;37
False;MoveSouthEast;MoveSouthEast;1;1;1;38
False;MoveEast;MoveEast;1;1;1;39
False;MoveEast;MoveEast;1;1;1;40
False;MoveEast;MoveEast;1;1;1;41
False;MoveEast;MoveEast;1;1;1;42
False;MoveEast;MoveEast;1;1;1;43
False;MoveEast;MoveEast;1;1;1;44
False;MoveEast;MoveEast;1;1;1;45
False;MoveEast;MoveEast;1;1;1;46
False;MoveEast;MoveEast;1;1;1;47
False;MoveEast;MoveEast;1;1;1;48
False;MoveEast;MoveEast;1;1;1;49
False;MoveEast;MoveEast;1;1;1;50
False;MoveEast;MoveEast;1;1;1;51
False;MoveEast;MoveEast;1;1;1;52
False;MoveEast;MoveEast;1;1;1;53
False;MoveEast;MoveEast;1;1;1;54
False;MoveEast;MoveEast;1;1;1;55
False;MoveEast;MoveEast;1;1;1;56
False;OpenDoorAction;MoveEast;1;1;1;57
False;OpenDoorAction;MoveEast;2;1;1;58
False;MoveNorth;MoveEast;2;1;1;59
False;MoveNorth;MoveEast;3;1;1;60
False;MoveNorthWest;MoveEast;3;1;1;61
False;MoveNorthWest;MoveEast;3;1;1;62
False;MoveNorthWest;MoveEast;3;1;1;63
False;MoveNorthWest;MoveEast;3;1;1;64
False;MoveSouth;MoveEast;3;1;1;65
False;MoveSouth;MoveEast;3;1;1;66
False;MoveNorthEast;MoveEast;3;1;1;67
False;MoveNorthEast;MoveEast;3;1;1;68
False;MoveSouth;OpenDoorAction;3;1;1;69
False;MoveSouth;OpenDoorAction;3;2;1;70
False;MoveNorthEast;MoveNorth;3;2;1;71
False;MoveNorthEast;MoveNorth;3;3;1;72
False;MoveSouth;MoveNorthWest;3;3;1;73
False;MoveSouth;MoveNorthWest;3;3;1;74
False;MoveNorthEast;MoveNorthWest;3;3;1;75
False;MoveNorthEast;MoveNorthWest;3;3;1;76
False;MoveSouth;MoveSouth;3;3;1;77
False;MoveSouth;MoveSouth;3;3;1;78
False;MoveSouthWest;MoveNorthEast;3;3;1;79
False;MoveSouthWest;MoveNorthEast;4;3;1;80
False;MoveSouthWest;MoveSouth;4;3;1;81
False;MoveSouthWest;MoveSouth;4;3;1;82
False;MoveWest;MoveNorthEast;4;3;1;83
False;MoveWest;MoveNorthEast;4;3;1;84
False;MoveWest;MoveSouth;4;3;1;85
False;MoveWest;MoveSouth;4;3;1;86
False;MoveWest;MoveNorthEast;4;3;1;87
False;MoveWest;MoveNorthEast;4;3;1;88
False;MoveWest;MoveSouth;4;3;1;89
False;MoveWest;MoveSouth;4;3;1;90
False;MoveWest;MoveSouthWest;4;3;1;91
False;MoveWest;MoveSouthWest;4;4;1;92
False;OpenDoorAction;MoveSouthEast;4;4;1;93
False;OpenDoorAction;MoveSouthEast;5;4;1;94
False;MoveNorth;MoveEast;5;4;1;95
False;MoveNorth;MoveEast;6;4;1;96
False;MoveNorthWest;MoveNorthEast;6;4;1;97
False;MoveNorthWest;MoveNorthEast;6;4;1;98
False;MoveNorthWest;MoveNorth;6;4;1;99
False;MoveNorthWest;MoveNorth;6;4;1;100
False;MoveSouth;MoveNorth;6;4;1;101
False;MoveSouth;MoveNorth;6;4;1;102
False;MoveNorthEast;MoveNorth;6;4;1;103
False;MoveNorthEast;MoveNorth;6;4;1;104
False;MoveSouth;MoveNorthWest;6;4;1;105
False;MoveSouth;MoveNorthWest;6;4;1;106
False;MoveNorthEast;MoveWest;6;4;1;107
False;MoveNorthEast;MoveWest;6;4;1;108
False;MoveSouth;MoveWest;6;4;1;109
False;MoveSouth;MoveWest;6;4;1;110
False;MoveNorthEast;MoveWest;6;4;1;111
False;MoveNorthEast;MoveWest;6;4;1;112
False;MoveSouth;MoveWest;6;4;1;113
False;MoveSouth;MoveWest;6;4;1;114
False;MoveSouthWest;MoveWest;6;4;1;115
False;MoveSouthWest;MoveWest;7;4;1;116
False;MoveSouthWest;MoveWest;7;4;1;117
False;MoveSouthWest;MoveWest;7;4;1;118
False;MoveWest;MoveWest;7;4;1;119
False;MoveWest;MoveWest;7;4;1;120
False;MoveWest;MoveWest;7;4;1;121
False;MoveWest;MoveWest;7;4;1;122
False;MoveNorthWest;MoveWest;7;4;1;123
False;MoveNorthWest;MoveWest;7;4;1;124
False;MoveNorth;MoveWest;7;4;1;125
False;MoveNorth;MoveWest;7;4;1;126
False;MoveNorth;MoveWest;7;4;1;127
False;MoveNorth;MoveWest;7;4;1;128
False;MoveNorth;MoveWest;7;4;1;129
False;MoveNorth;MoveWest;7;4;1;130
False;MoveNorth;MoveNorthWest;7;4;1;131
False;MoveNorth;MoveNorthWest;7;4;1;132
False;MoveNorth;MoveWest;7;4;1;133
False;MoveNorth;MoveWest;7;4;1;134
False;MoveNorth;OpenDoorAction;7;4;1;135
False;MoveNorth;OpenDoorAction;7;5;1;136
False;MoveNorth;MoveNorth;7;5;1;137
False;MoveNorth;MoveNorth;7;6;1;138
False;MoveNorth;MoveNorthWest;7;6;1;139
False;MoveNorth;MoveNorthWest;7;6;1;140
False;MoveNorth;MoveNorthWest;7;6;1;141
False;MoveNorth;MoveNorthWest;7;6;1;142
False;MoveNorthEast;MoveSouth;7;6;1;143
False;MoveNorthEast;MoveSouth;7;6;1;144
False;MoveEast;MoveNorthEast;7;6;1;145
False;MoveEast;MoveNorthEast;7;6;1;146
False;MoveEast;MoveSouth;7;6;1;147
False;MoveEast;MoveSouth;7;6;1;148
False;MoveEast;MoveNorthEast;7;6;1;149
False;MoveEast;MoveNorthEast;7;6;1;150
False;MoveEast;MoveSouth;7;6;1;151
False;MoveEast;MoveSouth;7;6;1;152
False;MoveEast;MoveNorthEast;7;6;1;153
False;MoveEast;MoveNorthEast;7;6;1;154
False;MoveEast;MoveSouth;7;6;1;155
False;MoveEast;MoveSouth;7;6;1;156
False;MoveEast;MoveSouthWest;7;6;1;157
False;MoveEast;MoveSouthWest;7;7;1;158
False;MoveNorthEast;MoveSouthEast;7;7;1;159
False;MoveNorthEast;MoveSouthEast;7;7;1;160
False;MoveEast;MoveEast;7;7;1;161
False;MoveEast;MoveEast;7;7;1;162
False;OpenDoorAction;MoveEast;7;7;1;163
False;OpenDoorAction;MoveEast;8;7;1;164
False;MoveNorth;MoveEast;8;7;1;165
False;MoveNorth;MoveEast;9;7;1;166
False;MoveNorthWest;MoveEast;9;7;1;167
False;MoveNorthWest;MoveEast;9;7;1;168
False;MoveNorthWest;MoveEast;9;7;1;169
False;MoveNorthWest;MoveEast;9;7;1;170
False;MoveSouth;OpenDoorAction;9;7;1;171
False;MoveSouth;OpenDoorAction;9;8;1;172
False;MoveNorthEast;MoveNorth;9;8;1;173
False;MoveNorthEast;MoveNorth;9;9;1;174
False;GrabObject;MoveNorthWest;9;9;1;175
False;GrabObject;MoveNorthWest;10;9;1;176
False;MoveSouth;MoveNorthWest;10;9;1;177
False;MoveSouth;MoveNorthWest;10;9;1;178
False;MoveSouthEast;GrabObject;10;9;1;179
False;MoveSouthEast;GrabObject;10;10;1;180
False;MoveSouthEast;MoveSouthEast;10;10;1;181
False;MoveSouthEast;MoveSouthEast;10;10;1;182
False;MoveSouthEast;MoveSouthEast;10;10;1;183
False;MoveSouthEast;MoveSouthEast;10;10;1;184
