done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouthEast;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouthEast;MoveSouth;1;1;1;19
False;MoveSouthEast;MoveSouth;1;1;1;20
False;MoveSouthEast;MoveSouth;1;1;1;21
False;MoveEast;MoveSouth;1;1;1;22
False;MoveEast;MoveSouth;1;1;1;23
False;MoveEast;MoveSouth;1;1;1;24
False;MoveEast;MoveSouthEast;1;1;1;25
False;MoveEast;MoveSouthEast;1;1;1;26
False;MoveEast;MoveEast;1;1;1;27
False;MoveEast;MoveEast;1;1;1;28
False;MoveEast;MoveEast;1;1;1;29
False;MoveEast;MoveEast;1;1;1;30
False;OpenDoorAction;MoveEast;1;1;1;31
False;OpenDoorAction;MoveEast;2;1;1;32
False;OpenDoorAction;OpenDoorAction;2;1;1;33
False;MoveNorth;OpenDoorAction;2;2;1;34
False;MoveNorth;MoveNorth;3;2;1;35
False;MoveNorth;MoveNorth;3;3;1;36
False;MoveNorthWest;MoveNorthWest;3;3;1;37
False;MoveNorthWest;MoveNorthWest;3;3;1;38
False;MoveNorthWest;MoveNorthWest;3;3;1;39
False;MoveNorthWest;MoveNorthWest;3;3;1;40
False;MoveNorthWest;MoveSouth;3;3;1;41
False;MoveNorthWest;MoveSouth;3;3;1;42
False;GrabObject;MoveNorthEast;3;3;1;43
False;GrabObject;MoveNorthEast;3;3;1;44
False;GrabObject;MoveSouth;3;3;1;45
False;MoveSouthEast;MoveSouth;3;3;1;46
False;MoveSouthEast;MoveNorthEast;3;3;1;47
False;MoveSouthEast;MoveNorthEast;3;3;1;48
False;MoveSouthEast;MoveSouth;3;3;1;49
False;MoveSouthEast;MoveSouth;3;3;1;50
False;MoveSouthEast;MoveNorthEast;3;3;1;51
False;MoveSouthWest;MoveNorthEast;3;3;1;52
False;MoveSouthWest;MoveSouth;3;3;1;53
False;MoveSouthWest;MoveSouth;3;3;1;54
False;MoveSouthWest;MoveSouthWest;3;3;1;55
False;MoveSouthWest;MoveSouthWest;3;4;1;56
False;MoveSouthWest;MoveSouthWest;3;4;1;57
False;MoveWest;MoveSouthWest;3;4;1;58
False;MoveWest;MoveWest;3;4;1;59
False;MoveWest;MoveWest;3;4;1;60
False;MoveSouthWest;MoveWest;3;4;1;61
False;MoveSouthWest;MoveWest;3;4;1;62
False;MoveSouthWest;MoveNorthWest;3;4;1;63
False;MoveSouth;MoveNorthWest;3;4;1;64
False;MoveSouth;MoveNorth;3;4;1;65
False;MoveSouth;MoveNorth;3;4;1;66
False;MoveSouth;MoveNorth;3;4;1;67
False;MoveSouth;MoveNorth;3;4;1;68
False;MoveSouth;MoveNorth;3;4;1;69
False;MoveSouth;MoveNorth;3;4;1;70
False;MoveSouth;MoveNorthEast;3;4;1;71
False;MoveSouth;MoveNorthEast;3;4;1;72
False;MoveSouth;MoveEast;3;4;1;73
False;MoveSouth;MoveEast;3;4;1;74
False;MoveSouth;MoveEast;3;4;1;75
False;MoveSouth;MoveEast;3;4;1;76
False;MoveSouth;MoveEast;3;4;1;77
False;MoveSouth;MoveEast;3;4;1;78
False;MoveSouth;MoveEast;3;4;1;79
False;MoveSouth;MoveEast;3;4;1;80
False;MoveSouth;MoveEast;3;4;1;81
False;MoveSouth;MoveEast;3;4;1;82
False;MoveSouth;MoveEast;3;4;1;83
False;MoveSouth;MoveEast;3;4;1;84
False;MoveSouth;MoveEast;3;4;1;85
False;MoveSouth;MoveEast;3;4;1;86
False;MoveSouth;MoveNorthEast;3;4;1;87
False;MoveSouth;MoveNorthEast;3;4;1;88
False;MoveSouth;MoveEast;3;4;1;89
False;MoveSouth;MoveEast;3;4;1;90
False;MoveSouthEast;OpenDoorAction;3;4;1;91
False;MoveSouthEast;OpenDoorAction;3;5;1;92
False;MoveSouthEast;MoveNorth;3;5;1;93
False;MoveEast;MoveNorth;3;6;1;94
False;MoveEast;MoveNorthWest;3;6;1;95
False;MoveEast;MoveNorthWest;3;6;1;96
False;MoveEast;MoveNorthWest;3;6;1;97
False;MoveEast;MoveNorthWest;3;6;1;98
False;MoveEast;MoveSouth;3;6;1;99
False;MoveEast;MoveSouth;3;6;1;100
False;MoveEast;MoveNorthEast;3;6;1;101
False;MoveEast;MoveNorthEast;3;6;1;102
False;MoveSouthEast;GrabObject;3;6;1;103
False;MoveSouthEast;GrabObject;3;7;1;104
False;MoveSouthEast;MoveSouth;3;7;1;105
False;MoveEast;MoveSouth;3;7;1;106
False;MoveEast;MoveSouthEast;3;7;1;107
False;MoveEast;MoveSouthEast;3;7;1;108
False;MoveSouthEast;MoveSouthEast;3;7;1;109
False;MoveSouthEast;MoveSouthEast;3;7;1;110
False;MoveSouthEast;MoveSouthEast;3;7;1;111
False;MoveEast;MoveSouthEast;3;7;1;112
False;MoveEast;MoveEast;3;7;1;113
False;MoveEast;MoveEast;3;7;1;114
False;MoveEast;MoveEast;3;7;1;115
False;MoveEast;MoveEast;3;7;1;116
False;MoveEast;MoveEast;3;7;1;117
False;MoveSouthEast;MoveEast;3;7;1;118
False;MoveSouthEast;MoveEast;3;7;1;119
False;MoveSouthEast;MoveEast;3;7;1;120
False;DropObject;MoveEast;3;7;1;121
False;DropObject;MoveEast;4;7;1;122
False;DropObject;MoveEast;4;7;1;123
False;MoveNorthEast;MoveEast;4;7;1;124
False;MoveNorthEast;MoveSouthEast;5;7;1;125
False;MoveNorthEast;MoveSouthEast;5;7;1;126
False;MoveEast;MoveSouth;5;7;1;127
False;MoveEast;MoveSouth;5;7;1;128
False;MoveEast;MoveSouth;5;7;1;129
False;MoveNorthEast;MoveSouth;5;7;1;130
False;MoveNorthEast;MoveSouth;5;7;1;131
False;MoveNorthEast;MoveSouth;5;7;1;132
False;MoveEast;MoveSouth;5;7;1;133
False;MoveEast;MoveSouth;5;7;1;134
False;MoveEast;MoveSouth;5;7;1;135
False;MoveNorthEast;MoveSouth;5;7;1;136
False;MoveNorthEast;MoveSouth;5;7;1;137
False;MoveNorthEast;MoveSouth;5;7;1;138
False;MoveEast;MoveSouth;5;7;1;139
False;MoveEast;MoveSouth;5;7;1;140
False;MoveEast;MoveSouth;5;7;1;141
False;OpenDoorAction;MoveSouth;5;7;1;142
False;OpenDoorAction;MoveSouth;6;7;1;143
False;OpenDoorAction;MoveSouth;6;7;1;144
False;MoveNorth;MoveSouthWest;6;7;1;145
False;MoveNorth;MoveSouthWest;7;7;1;146
False;MoveNorth;MoveSouthWest;7;7;1;147
False;MoveNorthWest;MoveSouthWest;7;7;1;148
False;MoveNorthWest;MoveSouthWest;7;7;1;149
False;MoveNorthWest;MoveSouthWest;7;7;1;150
False;MoveNorthWest;MoveWest;7;7;1;151
False;MoveNorthWest;MoveWest;7;7;1;152
False;MoveNorthWest;MoveWest;7;7;1;153
False;MoveSouth;MoveWest;7;7;1;154
False;MoveSouth;MoveSouthWest;7;7;1;155
False;MoveSouth;MoveSouthWest;7;7;1;156
False;MoveNorthEast;DropObject;7;7;1;157
False;MoveNorthEast;DropObject;7;8;1;158
False;MoveNorthEast;MoveNorthEast;7;8;1;159
False;MoveSouth;MoveNorthEast;7;9;1;160
False;MoveSouth;MoveNorthEast;7;9;1;161
False;MoveSouth;MoveNorthEast;7;9;1;162
False;MoveNorthEast;MoveNorthEast;7;9;1;163
False;MoveNorthEast;MoveNorthEast;7;9;1;164
False;MoveNorthEast;MoveEast;7;9;1;165
False;GrabObject;MoveEast;7;9;1;166
False;GrabObject;MoveEast;7;9;1;167
False;GrabObject;MoveEast;7;9;1;168
False;MoveSouth;MoveNorthEast;7;9;1;169
False;MoveSouth;MoveNorthEast;7;9;1;170
False;MoveSouth;MoveNorth;7;9;1;171
False;MoveSouth;MoveNorth;7;9;1;172
False;MoveSouth;MoveNorth;7;9;1;173
False;MoveSouth;MoveNorth;7;9;1;174
False;MoveSouthWest;MoveNorth;7;9;1;175
False;MoveSouthWest;MoveNorth;7;9;1;176
False;MoveSouthWest;MoveNorth;7;9;1;177
False;MoveWest;MoveNorth;7;9;1;178
False;MoveWest;MoveNorth;7;9;1;179
False;MoveWest;MoveNorth;7;9;1;180
False;MoveSouthWest;MoveNorth;7;9;1;181
False;MoveSouthWest;MoveNorth;7;9;1;182
