done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouth;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouth;MoveSouth;1;1;1;19
False;MoveSouth;MoveSouth;1;1;1;20
False;MoveSouth;MoveSouth;1;1;1;21
False;MoveSouth;MoveSouth;1;1;1;22
False;MoveSouth;MoveSouth;1;1;1;23
False;MoveSouth;MoveSouth;1;1;1;24
False;MoveSouthEast;MoveSouthEast;1;1;1;25
False;MoveSouthEast;MoveSouthEast;1;1;1;26
False;MoveEast;MoveEast;1;1;1;27
False;MoveEast;MoveEast;1;1;1;28
False;MoveEast;MoveEast;1;1;1;29
False;MoveEast;MoveEast;1;1;1;30
False;MoveEast;MoveEast;1;1;1;31
False;MoveEast;MoveEast;1;1;1;32
False;MoveEast;MoveEast;1;1;1;33
False;MoveEast;MoveEast;1;1;1;34
False;MoveEast;MoveEast;1;1;1;35
False;MoveEast;MoveEast;1;1;1;36
False;MoveEast;MoveEast;1;1;1;37
False;MoveEast;MoveEast;1;1;1;38
False;MoveEast;MoveEast;1;1;1;39
False;MoveEast;MoveEast;1;1;1;40
False;MoveEast;MoveEast;1;1;1;41
False;MoveEast;MoveEast;1;1;1;42
False;MoveEast;MoveEast;1;1;1;43
False;MoveEast;MoveEast;1;1;1;44
False;MoveEast;MoveEast;1;1;1;45
False;MoveEast;MoveEast;1;1;1;46
False;MoveEast;MoveEast;1;1;1;47
False;MoveEast;MoveEast;1;1;1;48
False;MoveEast;MoveEast;1;1;1;49
False;MoveEast;MoveEast;1;1;1;50
False;MoveEast;MoveEast;1;1;1;51
False;MoveEast;MoveEast;1;1;1;52
False;MoveEast;MoveEast;1;1;1;53
False;MoveEast;MoveEast;1;1;1;54
False;MoveEast;MoveEast;1;1;1;55
False;MoveEast;MoveEast;1;1;1;56
False;OpenDoorAction;OpenDoorAction;1;1;1;57
False;OpenDoorAction;OpenDoorAction;2;2;1;58
False;MoveNorth;MoveNorth;2;2;1;59
False;MoveNorth;MoveNorth;3;3;1;60
False;GrabObject;GrabObject;3;3;1;61
False;GrabObject;GrabObject;4;4;1;62
False;MoveSouthEast;MoveSouthEast;4;4;1;63
False;MoveSouthEast;MoveSouthEast;4;4;1;64
False;MoveSouthEast;MoveSouthEast;4;4;1;65
False;MoveSouthEast;MoveSouthEast;4;4;1;66
False;MoveSouthEast;MoveSouthEast;4;4;1;67
False;MoveSouthEast;MoveSouthEast;4;4;1;68
False;MoveSouth;MoveSouth;4;4;1;69
False;MoveSouth;MoveSouth;4;4;1;70
False;MoveSouth;MoveSouth;4;4;1;71
False;MoveSouth;MoveSouth;4;4;1;72
False;MoveSouth;MoveSouth;4;4;1;73
False;MoveSouth;MoveSouth;4;4;1;74
False;MoveSouthWest;MoveSouthWest;4;4;1;75
False;MoveSouthWest;MoveSouthWest;4;4;1;76
False;MoveWest;MoveSouthWest;4;4;1;77
False;MoveWest;MoveSouthWest;4;4;1;78
False;MoveWest;MoveSouthWest;4;4;1;79
False;MoveWest;MoveSouthWest;4;4;1;80
False;MoveWest;MoveWest;4;4;1;81
False;MoveWest;MoveWest;4;4;1;82
False;MoveWest;MoveWest;4;4;1;83
False;MoveWest;MoveWest;4;4;1;84
False;MoveSouthWest;MoveSouthWest;4;4;1;85
False;MoveSouthWest;MoveSouthWest;4;4;1;86
