done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouth;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouthEast;1;1;1;13
False;MoveSouth;MoveSouthEast;1;1;1;14
False;MoveSouth;MoveEast;1;1;1;15
False;MoveSouth;MoveEast;1;1;1;16
False;MoveSouth;MoveEast;1;1;1;17
False;MoveSouth;MoveEast;1;1;1;18
False;MoveSouth;MoveEast;1;1;1;19
False;MoveSouth;MoveEast;1;1;1;20
False;MoveSouth;MoveEast;1;1;1;21
False;MoveSouth;MoveEast;1;1;1;22
False;MoveSouth;MoveEast;1;1;1;23
False;MoveSouth;MoveEast;1;1;1;24
False;MoveSouth;MoveEast;1;1;1;25
False;MoveSouth;MoveEast;1;1;1;26
False;MoveSouth;MoveEast;1;1;1;27
False;MoveSouth;MoveEast;1;1;1;28
False;MoveSouth;MoveEast;1;1;1;29
False;MoveSouth;MoveEast;1;1;1;30
False;MoveSouth;MoveEast;1;1;1;31
False;MoveSouth;MoveEast;1;1;1;32
False;MoveSouth;OpenDoorAction;1;1;1;33
False;MoveSouth;OpenDoorAction;1;2;1;34
False;MoveSouth;MoveNorth;1;2;1;35
False;MoveSouth;MoveNorth;1;3;1;36
False;MoveSouthEast;MoveNorthWest;1;3;1;37
False;MoveSouthEast;MoveNorthWest;1;3;1;38
False;MoveEast;MoveNorthWest;1;3;1;39
False;MoveEast;MoveNorthWest;1;3;1;40
False;MoveEast;MoveSouth;1;3;1;41
False;MoveEast;MoveSouth;1;3;1;42
False;MoveEast;MoveNorthEast;1;3;1;43
False;MoveEast;MoveNorthEast;1;3;1;44
False;MoveEast;GrabObject;1;3;1;45
False;MoveEast;GrabObject;1;4;1;46
False;MoveEast;MoveSouth;1;4;1;47
False;MoveEast;MoveSouth;1;4;1;48
False;MoveEast;MoveSouthEast;1;4;1;49
False;MoveEast;MoveSouthEast;1;4;1;50
False;MoveEast;MoveSouthEast;1;4;1;51
False;MoveEast;MoveSouthEast;1;4;1;52
False;MoveEast;MoveSouthEast;1;4;1;53
False;MoveEast;MoveSouthEast;1;4;1;54
False;MoveEast;MoveEast;1;4;1;55
False;MoveEast;MoveEast;1;4;1;56
False;OpenDoorAction;MoveEast;1;4;1;57
False;OpenDoorAction;MoveEast;2;4;1;58
False;MoveNorth;MoveEast;2;4;1;59
False;MoveNorth;MoveEast;3;4;1;60
False;MoveNorthWest;MoveEast;3;4;1;61
False;MoveNorthWest;MoveEast;3;4;1;62
False;MoveNorthWest;MoveEast;3;4;1;63
False;MoveNorthWest;MoveEast;3;4;1;64
False;MoveSouth;MoveEast;3;4;1;65
False;MoveSouth;MoveEast;3;4;1;66
False;MoveNorthEast;MoveSouthEast;3;4;1;67
False;MoveNorthEast;MoveSouthEast;3;4;1;68
False;MoveSouth;MoveSouth;3;4;1;69
False;MoveSouth;MoveSouth;3;4;1;70
False;MoveNorthEast;MoveSouth;3;4;1;71
False;MoveNorthEast;MoveSouth;3;4;1;72
False;MoveSouth;MoveSouth;3;4;1;73
False;MoveSouth;MoveSouth;3;4;1;74
False;MoveNorthEast;MoveSouth;3;4;1;75
False;MoveNorthEast;MoveSouth;3;4;1;76
False;MoveSouth;MoveSouth;3;4;1;77
False;MoveSouth;MoveSouth;3;4;1;78
False;MoveSouthWest;MoveSouth;3;4;1;79
False;MoveSouthWest;MoveSouth;4;4;1;80
False;MoveSouthWest;MoveSouth;4;4;1;81
False;MoveSouthWest;MoveSouth;4;4;1;82
False;MoveWest;MoveSouth;4;4;1;83
False;MoveWest;MoveSouth;4;4;1;84
False;MoveWest;MoveSouth;4;4;1;85
False;MoveWest;MoveSouth;4;4;1;86
False;MoveWest;MoveSouthWest;4;4;1;87
False;MoveWest;MoveSouthWest;4;4;1;88
False;MoveWest;MoveSouthWest;4;4;1;89
False;MoveWest;MoveSouthWest;4;4;1;90
False;MoveWest;MoveSouthWest;4;4;1;91
False;MoveWest;MoveSouthWest;4;4;1;92
False;OpenDoorAction;MoveWest;4;4;1;93
False;OpenDoorAction;MoveWest;5;4;1;94
False;MoveNorth;MoveWest;5;4;1;95
False;MoveNorth;MoveWest;6;4;1;96
False;MoveNorthWest;MoveSouthWest;6;4;1;97
False;MoveNorthWest;MoveSouthWest;6;4;1;98
False;MoveNorthWest;DropObject;6;4;1;99
False;MoveNorthWest;DropObject;6;5;1;100
False;MoveSouth;MoveNorthWest;6;5;1;101
False;MoveSouth;MoveNorthWest;6;6;1;102
False;MoveNorthEast;MoveNorthWest;6;6;1;103
False;MoveNorthEast;MoveNorthWest;6;6;1;104
False;MoveSouth;MoveNorthWest;6;6;1;105
False;MoveSouth;MoveNorthWest;6;6;1;106
False;MoveNorthEast;MoveWest;6;6;1;107
False;MoveNorthEast;MoveWest;6;6;1;108
False;MoveSouth;MoveWest;6;6;1;109
False;MoveSouth;MoveWest;6;6;1;110
False;MoveNorthEast;MoveWest;6;6;1;111
False;MoveNorthEast;MoveWest;6;6;1;112
False;MoveSouth;MoveWest;6;6;1;113
False;MoveSouth;MoveWest;6;6;1;114
False;MoveSouthWest;MoveWest;6;6;1;115
False;MoveSouthWest;MoveWest;7;6;1;116
False;MoveSouthWest;MoveWest;7;6;1;117
False;MoveSouthWest;MoveWest;7;6;1;118
False;MoveWest;MoveWest;7;6;1;119
False;MoveWest;MoveWest;7;6;1;120
False;MoveWest;MoveWest;7;6;1;121
False;MoveWest;MoveWest;7;6;1;122
False;MoveNorthWest;MoveWest;7;6;1;123
False;MoveNorthWest;MoveWest;7;6;1;124
False;MoveNorth;MoveNorthWest;7;6;1;125
False;MoveNorth;MoveNorthWest;7;6;1;126
False;MoveNorth;MoveNorth;7;6;1;127
False;MoveNorth;MoveNorth;7;6;1;128
False;MoveNorth;MoveNorth;7;6;1;129
False;MoveNorth;MoveNorth;7;6;1;130
False;MoveNorthEast;MoveNorth;7;6;1;131
False;MoveNorthEast;MoveNorth;7;6;1;132
False;MoveEast;MoveNorthEast;7;6;1;133
False;MoveEast;MoveNorthEast;7;6;1;134
False;MoveNorthEast;MoveEast;7;6;1;135
False;MoveNorthEast;MoveEast;7;6;1;136
False;MoveEast;MoveNorthEast;7;6;1;137
False;MoveEast;MoveNorthEast;7;6;1;138
False;OpenDoorAction;MoveEast;7;6;1;139
False;OpenDoorAction;MoveEast;8;6;1;140
False;MoveNorth;OpenDoorAction;8;6;1;141
False;MoveNorth;OpenDoorAction;9;7;1;142
False;MoveNorthWest;MoveNorth;9;7;1;143
False;MoveNorthWest;MoveNorth;9;8;1;144
False;GrabObject;MoveNorthWest;9;8;1;145
False;GrabObject;MoveNorthWest;10;8;1;146
False;MoveSouthEast;MoveNorthWest;10;8;1;147
False;MoveSouthEast;MoveNorthWest;10;8;1;148
False;MoveSouthWest;MoveSouth;10;8;1;149
False;MoveSouthWest;MoveSouth;10;8;1;150
False;MoveSouthWest;MoveNorthEast;10;8;1;151
False;MoveSouthWest;MoveNorthEast;10;8;1;152
False;MoveWest;MoveSouth;10;8;1;153
False;MoveWest;MoveSouth;10;8;1;154
False;MoveSouthWest;MoveNorthEast;10;8;1;155
False;MoveSouthWest;MoveNorthEast;10;8;1;156
False;MoveSouth;MoveSouth;10;8;1;157
False;MoveSouth;MoveSouth;10;8;1;158
False;MoveSouth;MoveNorthEast;10;8;1;159
False;MoveSouth;MoveNorthEast;10;8;1;160
False;MoveSouth;MoveSouth;10;8;1;161
False;MoveSouth;MoveSouth;10;8;1;162
False;MoveSouthEast;MoveSouthWest;10;8;1;163
False;MoveSouthEast;MoveSouthWest;10;9;1;164
False;MoveEast;MoveSouthEast;10;9;1;165
False;MoveEast;MoveSouthEast;10;9;1;166
False;MoveEast;MoveEast;10;9;1;167
False;MoveEast;MoveEast;10;9;1;168
False;MoveEast;MoveEast;10;9;1;169
False;MoveEast;MoveEast;10;9;1;170
False;MoveEast;MoveEast;10;9;1;171
False;MoveEast;MoveEast;10;9;1;172
False;MoveEast;MoveEast;10;9;1;173
False;MoveEast;MoveEast;10;9;1;174
False;MoveEast;MoveEast;10;9;1;175
False;MoveEast;MoveEast;10;9;1;176
False;MoveEast;OpenDoorAction;10;9;1;177
False;MoveEast;OpenDoorAction;10;10;1;178
False;MoveEast;MoveNorth;10;10;1;179
False;MoveEast;MoveNorth;10;11;1;180
False;MoveSouthEast;MoveNorthWest;10;11;1;181
False;MoveSouthEast;MoveNorthWest;10;11;1;182
False;MoveEast;MoveNorthWest;10;11;1;183
