done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouthEast;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouthEast;1;1;1;13
False;MoveSouth;MoveSouthEast;1;1;1;14
False;MoveSouth;MoveEast;1;1;1;15
False;MoveSouth;MoveEast;1;1;1;16
False;MoveSouth;MoveEast;1;1;1;17
False;MoveSouth;MoveEast;1;1;1;18
False;MoveSouth;MoveEast;1;1;1;19
False;MoveSouth;MoveEast;1;1;1;20
False;MoveSouth;MoveEast;1;1;1;21
False;MoveSouth;MoveEast;1;1;1;22
False;MoveSouth;MoveEast;1;1;1;23
False;MoveSouth;MoveEast;1;1;1;24
False;MoveSouth;MoveEast;1;1;1;25
False;MoveSouth;MoveEast;1;1;1;26
False;MoveSouth;MoveEast;1;1;1;27
False;MoveSouth;MoveEast;1;1;1;28
False;MoveSouth;MoveEast;1;1;1;29
False;MoveSouth;MoveEast;1;1;1;30
False;MoveSouth;MoveEast;1;1;1;31
False;MoveSouth;MoveEast;1;1;1;32
False;MoveSouth;OpenDoorAction;1;1;1;33
False;MoveSouth;OpenDoorAction;1;2;1;34
False;MoveSouth;MoveNorth;1;2;1;35
False;MoveSouth;MoveNorth;1;3;1;36
False;MoveSouthEast;MoveNorthWest;1;3;1;37
False;MoveSouthEast;MoveNorthWest;1;3;1;38
False;MoveSouthEast;MoveNorthWest;1;3;1;39
False;MoveEast;MoveNorthWest;1;3;1;40
False;MoveEast;MoveSouth;1;3;1;41
False;MoveEast;MoveSouth;1;3;1;42
False;MoveEast;MoveNorthEast;1;3;1;43
False;MoveEast;MoveNorthEast;1;3;1;44
False;MoveEast;GrabObject;1;3;1;45
False;MoveEast;GrabObject;1;4;1;46
False;MoveEast;MoveSouth;1;4;1;47
False;MoveEast;MoveSouth;1;4;1;48
False;MoveEast;MoveSouthEast;1;4;1;49
False;MoveEast;MoveSouthEast;1;4;1;50
False;MoveEast;MoveSouthEast;1;4;1;51
False;MoveEast;MoveSouthEast;1;4;1;52
False;MoveEast;MoveSouthEast;1;4;1;53
False;MoveEast;MoveSouthEast;1;4;1;54
False;MoveEast;MoveEast;1;4;1;55
False;MoveEast;MoveEast;1;4;1;56
False;MoveEast;MoveEast;1;4;1;57
False;MoveEast;MoveEast;1;4;1;58
False;MoveEast;MoveEast;1;4;1;59
False;MoveEast;MoveEast;1;4;1;60
False;MoveEast;MoveEast;1;4;1;61
False;MoveEast;MoveEast;1;4;1;62
False;MoveEast;MoveEast;1;4;1;63
False;MoveEast;MoveEast;1;4;1;64
False;MoveEast;MoveEast;1;4;1;65
False;MoveEast;MoveEast;1;4;1;66
False;OpenDoorAction;MoveSouthEast;1;4;1;67
False;OpenDoorAction;MoveSouthEast;2;4;1;68
False;OpenDoorAction;MoveSouth;2;4;1;69
False;MoveNorth;MoveSouth;2;4;1;70
False;MoveNorth;MoveSouth;3;4;1;71
False;MoveNorth;MoveSouth;3;4;1;72
False;MoveNorthWest;MoveSouth;3;4;1;73
False;MoveNorthWest;MoveSouth;3;4;1;74
False;MoveNorthWest;MoveSouth;3;4;1;75
False;MoveNorthWest;MoveSouth;3;4;1;76
False;MoveNorthWest;MoveSouth;3;4;1;77
False;MoveNorthWest;MoveSouth;3;4;1;78
False;GrabObject;MoveSouth;3;4;1;79
False;GrabObject;MoveSouth;4;4;1;80
False;GrabObject;MoveSouth;4;4;1;81
False;MoveSouthEast;MoveSouth;4;4;1;82
False;MoveSouthEast;MoveSouth;4;4;1;83
False;MoveSouthEast;MoveSouth;4;4;1;84
False;MoveSouthEast;MoveSouth;4;4;1;85
False;MoveSouthEast;MoveSouth;4;4;1;86
False;MoveSouthEast;MoveSouthWest;4;4;1;87
False;MoveSouthEast;MoveSouthWest;4;4;1;88
False;MoveSouthEast;MoveSouthWest;4;4;1;89
False;MoveSouthEast;MoveSouthWest;4;4;1;90
False;MoveSouthEast;MoveSouthWest;4;4;1;91
False;MoveSouthEast;MoveSouthWest;4;4;1;92
False;MoveSouthEast;MoveWest;4;4;1;93
False;MoveEast;MoveWest;4;4;1;94
False;MoveEast;MoveWest;4;4;1;95
False;MoveEast;MoveWest;4;4;1;96
False;MoveEast;MoveSouthWest;4;4;1;97
False;MoveEast;MoveSouthWest;4;4;1;98
False;MoveEast;DropObject;4;4;1;99
False;MoveEast;DropObject;4;5;1;100
False;MoveEast;MoveNorthEast;4;5;1;101
False;MoveEast;MoveNorthEast;4;6;1;102
False;MoveEast;MoveNorthEast;4;6;1;103
False;MoveEast;MoveNorthEast;4;6;1;104
False;MoveEast;MoveNorthEast;4;6;1;105
False;MoveEast;MoveNorthEast;4;6;1;106
False;MoveEast;OpenDoorAction;4;6;1;107
False;MoveEast;OpenDoorAction;4;7;1;108
False;MoveEast;MoveNorth;4;7;1;109
False;MoveEast;MoveNorth;4;8;1;110
False;MoveEast;MoveNorthWest;4;8;1;111
False;MoveSouthEast;MoveNorthWest;4;8;1;112
False;MoveSouthEast;MoveNorthWest;4;8;1;113
False;MoveSouthEast;MoveNorthWest;4;8;1;114
False;MoveSouth;MoveSouth;4;8;1;115
False;MoveSouth;MoveSouth;4;8;1;116
False;MoveSouth;MoveNorthEast;4;8;1;117
False;MoveSouth;MoveNorthEast;4;8;1;118
False;MoveSouth;MoveSouth;4;8;1;119
False;MoveSouth;MoveSouth;4;8;1;120
False;MoveSouth;MoveNorthEast;4;8;1;121
False;MoveSouth;MoveNorthEast;4;8;1;122
False;MoveSouth;MoveSouth;4;8;1;123
False;MoveSouthWest;MoveSouth;4;8;1;124
False;MoveSouthWest;MoveNorthEast;4;8;1;125
False;MoveSouthWest;MoveNorthEast;4;8;1;126
False;MoveWest;MoveSouth;4;8;1;127
False;MoveWest;MoveSouth;4;8;1;128
False;MoveWest;MoveSouthWest;4;8;1;129
False;MoveWest;MoveSouthWest;4;9;1;130
False;MoveWest;MoveSouthWest;4;9;1;131
False;MoveWest;MoveSouthWest;4;9;1;132
False;MoveWest;MoveWest;4;9;1;133
False;MoveWest;MoveWest;4;9;1;134
False;MoveWest;MoveWest;4;9;1;135
False;MoveWest;MoveWest;4;9;1;136
False;MoveWest;MoveWest;4;9;1;137
False;MoveWest;MoveWest;4;9;1;138
False;MoveSouthWest;MoveWest;4;9;1;139
False;MoveSouthWest;MoveWest;4;9;1;140
False;MoveSouthWest;MoveWest;4;9;1;141
False;DropObject;MoveWest;4;9;1;142
False;DropObject;OpenDoorAction;5;9;1;143
False;DropObject;OpenDoorAction;5;10;1;144
False;MoveSouth;MoveNorth;5;10;1;145
False;MoveSouth;MoveNorth;5;11;1;146
False;MoveSouth;MoveNorthWest;5;11;1;147
False;MoveSouth;MoveNorthWest;5;11;1;148
False;MoveSouth;MoveNorthWest;5;11;1;149
False;MoveSouth;MoveNorthWest;5;11;1;150
False;MoveNorthWest;MoveSouth;5;11;1;151
False;MoveNorthWest;MoveSouth;6;11;1;152
False;MoveNorthWest;MoveNorthEast;6;11;1;153
False;MoveNorthWest;MoveNorthEast;6;11;1;154
False;MoveNorthWest;MoveSouth;6;11;1;155
False;MoveNorthWest;MoveSouth;6;11;1;156
False;MoveNorthWest;MoveNorthEast;6;11;1;157
False;MoveNorthWest;MoveNorthEast;6;11;1;158
False;MoveNorthWest;MoveSouth;6;11;1;159
False;MoveWest;MoveSouth;6;11;1;160
False;MoveWest;MoveNorthEast;6;11;1;161
False;MoveWest;MoveNorthEast;6;11;1;162
False;MoveWest;MoveSouth;6;11;1;163
False;MoveWest;MoveSouth;6;11;1;164
False;MoveWest;MoveSouthWest;6;11;1;165
False;MoveWest;MoveSouthWest;6;12;1;166
False;MoveWest;MoveSouthWest;6;12;1;167
False;MoveWest;MoveSouthWest;6;12;1;168
False;MoveWest;MoveWest;6;12;1;169
False;MoveWest;MoveWest;6;12;1;170
False;MoveWest;MoveWest;6;12;1;171
False;MoveWest;MoveWest;6;12;1;172
False;MoveWest;MoveWest;6;12;1;173
False;MoveWest;MoveWest;6;12;1;174
False;MoveWest;MoveWest;6;12;1;175
False;MoveWest;MoveWest;6;12;1;176
False;MoveWest;MoveWest;6;12;1;177
False;MoveWest;MoveWest;6;12;1;178
False;MoveWest;MoveWest;6;12;1;179
False;MoveWest;MoveWest;6;12;1;180
False;MoveWest;MoveWest;6;12;1;181
False;MoveWest;MoveWest;6;12;1;182
False;MoveWest;MoveWest;6;12;1;183
False;MoveWest;MoveWest;6;12;1;184
False;MoveWest;MoveNorthWest;6;12;1;185
