done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouthEast;MoveSouth;1;1;1;3
False;MoveSouthEast;MoveSouth;1;1;1;4
False;MoveSouthEast;MoveSouth;1;1;1;5
False;MoveSouthEast;MoveSouth;1;1;1;6
False;MoveSouthEast;MoveSouth;1;1;1;7
False;MoveSouthEast;MoveSouth;1;1;1;8
False;MoveSouthEast;MoveSouth;1;1;1;9
False;MoveSouthEast;MoveSouth;1;1;1;10
False;MoveSouthEast;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouth;MoveSouth;1;1;1;19
False;MoveSouth;MoveSouth;1;1;1;20
False;MoveSouth;MoveSouth;1;1;1;21
False;MoveSouth;MoveSouth;1;1;1;22
False;MoveSouth;MoveSouth;1;1;1;23
False;MoveSouth;MoveSouth;1;1;1;24
False;MoveSouth;MoveSouthEast;1;1;1;25
False;MoveSouth;MoveSouthEast;1;1;1;26
False;MoveSouth;MoveEast;1;1;1;27
False;MoveSouth;MoveEast;1;1;1;28
False;MoveSouth;MoveEast;1;1;1;29
False;MoveSouth;MoveEast;1;1;1;30
False;MoveSouth;MoveEast;1;1;1;31
False;MoveSouth;MoveEast;1;1;1;32
False;MoveSouth;OpenDoorAction;1;1;1;33
False;MoveSouth;OpenDoorAction;1;2;1;34
False;MoveSouth;MoveNorth;1;2;1;35
False;MoveSouth;MoveNorth;1;3;1;36
False;MoveSouth;MoveNorthWest;1;3;1;37
False;MoveSouth;MoveNorthWest;1;3;1;38
False;MoveSouth;MoveNorthWest;1;3;1;39
False;MoveSouth;MoveNorthWest;1;3;1;40
False;MoveSouth;MoveSouth;1;3;1;41
False;MoveSouth;MoveSouth;1;3;1;42
False;MoveSouth;MoveNorthEast;1;3;1;43
False;MoveSouth;MoveNorthEast;1;3;1;44
False;MoveSouth;MoveSouth;1;3;1;45
False;MoveSouth;MoveSouth;1;3;1;46
False;MoveSouth;MoveNorthEast;1;3;1;47
False;MoveSouth;MoveNorthEast;1;3;1;48
False;MoveSouth;MoveSouth;1;3;1;49
False;MoveSouth;MoveSouth;1;3;1;50
False;MoveSouth;MoveNorthEast;1;3;1;51
False;MoveSouth;MoveNorthEast;1;3;1;52
False;MoveSouth;MoveSouth;1;3;1;53
False;MoveSouth;MoveSouth;1;3;1;54
False;MoveSouth;MoveSouthWest;1;3;1;55
False;MoveSouth;MoveSouthWest;1;4;1;56
False;MoveSouth;MoveSouthEast;1;4;1;57
False;MoveSouth;MoveSouthEast;1;4;1;58
False;MoveSouth;MoveEast;1;4;1;59
False;MoveSouth;MoveEast;1;4;1;60
False;MoveSouth;MoveEast;1;4;1;61
False;MoveSouth;MoveEast;1;4;1;62
False;MoveSouth;MoveEast;1;4;1;63
False;MoveSouth;MoveEast;1;4;1;64
False;MoveSouth;MoveEast;1;4;1;65
False;MoveSouth;MoveEast;1;4;1;66
False;MoveSouthEast;MoveEast;1;4;1;67
False;MoveSouthEast;MoveEast;1;4;1;68
False;MoveSouthEast;MoveEast;1;4;1;69
False;MoveSouthEast;MoveEast;1;4;1;70
False;MoveSouthEast;MoveEast;1;4;1;71
False;MoveSouthEast;MoveEast;1;4;1;72
False;MoveSouthEast;MoveEast;1;4;1;73
False;MoveSouthEast;MoveEast;1;4;1;74
False;MoveSouthEast;MoveEast;1;4;1;75
False;MoveSouthEast;MoveEast;1;4;1;76
False;MoveSouthEast;MoveEast;1;4;1;77
False;MoveEast;MoveEast;1;4;1;78
False;MoveEast;MoveEast;1;4;1;79
False;MoveEast;MoveEast;1;4;1;80
False;MoveEast;OpenDoorAction;1;4;1;81
False;MoveEast;OpenDoorAction;1;5;1;82
False;MoveEast;MoveNorth;1;5;1;83
False;MoveEast;MoveNorth;1;6;1;84
False;MoveEast;GrabObject;1;6;1;85
False;MoveEast;GrabObject;1;7;1;86
False;MoveEast;MoveSouthEast;1;7;1;87
False;MoveEast;MoveSouthEast;1;7;1;88
False;MoveEast;MoveSouthEast;1;7;1;89
False;MoveEast;MoveSouthEast;1;7;1;90
False;MoveEast;MoveSouthEast;1;7;1;91
False;MoveEast;MoveSouthEast;1;7;1;92
False;MoveEast;MoveSouth;1;7;1;93
False;MoveEast;MoveSouth;1;7;1;94
False;MoveEast;MoveSouth;1;7;1;95
False;MoveEast;MoveSouth;1;7;1;96
False;MoveEast;MoveSouth;1;7;1;97
False;MoveEast;MoveSouth;1;7;1;98
False;MoveEast;MoveSouthWest;1;7;1;99
False;MoveEast;MoveSouthWest;1;7;1;100
False;MoveEast;MoveSouthWest;1;7;1;101
False;MoveEast;MoveSouthWest;1;7;1;102
False;MoveEast;MoveSouthWest;1;7;1;103
False;MoveEast;MoveSouthWest;1;7;1;104
False;MoveEast;MoveWest;1;7;1;105
False;MoveEast;MoveWest;1;7;1;106
False;MoveEast;MoveWest;1;7;1;107
False;MoveEast;MoveWest;1;7;1;108
False;MoveEast;MoveSouthWest;1;7;1;109
False;MoveEast;MoveSouthWest;1;7;1;110
False;MoveEast;DropObject;1;7;1;111
False;MoveEast;DropObject;1;8;1;112
False;MoveEast;MoveNorthEast;1;8;1;113
False;MoveEast;MoveNorthEast;1;9;1;114
False;MoveEast;MoveNorthEast;1;9;1;115
False;MoveEast;MoveNorthEast;1;9;1;116
False;MoveEast;MoveNorthEast;1;9;1;117
False;MoveEast;MoveNorthEast;1;9;1;118
False;MoveEast;MoveEast;1;9;1;119
False;MoveEast;MoveEast;1;9;1;120
False;MoveEast;MoveEast;1;9;1;121
False;MoveEast;MoveEast;1;9;1;122
False;MoveEast;MoveNorthEast;1;9;1;123
False;MoveEast;MoveNorthEast;1;9;1;124
False;MoveEast;MoveNorth;1;9;1;125
False;MoveEast;MoveNorth;1;9;1;126
False;MoveEast;MoveNorth;1;9;1;127
False;MoveEast;MoveNorth;1;9;1;128
False;MoveEast;MoveNorth;1;9;1;129
False;MoveEast;MoveNorth;1;9;1;130
False;MoveEast;MoveNorth;1;9;1;131
False;MoveEast;MoveNorth;1;9;1;132
False;MoveEast;MoveNorth;1;9;1;133
False;MoveEast;MoveNorth;1;9;1;134
False;MoveEast;MoveNorth;1;9;1;135
False;MoveEast;MoveNorth;1;9;1;136
False;MoveEast;MoveNorth;1;9;1;137
False;MoveEast;MoveNorth;1;9;1;138
False;MoveEast;MoveNorth;1;9;1;139
False;MoveEast;MoveNorth;1;9;1;140
False;MoveEast;MoveNorth;1;9;1;141
False;MoveEast;MoveNorth;1;9;1;142
False;MoveEast;MoveNorthWest;1;9;1;143
False;MoveEast;MoveNorthWest;1;9;1;144
False;MoveEast;MoveNorthWest;1;9;1;145
False;MoveEast;MoveNorthWest;1;9;1;146
False;MoveEast;MoveWest;1;9;1;147
False;MoveEast;MoveWest;1;9;1;148
False;MoveEast;OpenDoorAction;1;9;1;149
False;MoveEast;OpenDoorAction;1;10;1;150
False;MoveEast;MoveNorth;1;10;1;151
False;MoveEast;MoveNorth;1;11;1;152
False;MoveEast;MoveNorthWest;1;11;1;153
False;MoveEast;MoveNorthWest;1;11;1;154
False;MoveEast;GrabObject;1;11;1;155
False;MoveEast;GrabObject;1;12;1;156
False;MoveEast;MoveSouthEast;1;12;1;157
False;MoveEast;MoveSouthEast;1;12;1;158
False;MoveEast;MoveSouthEast;1;12;1;159
False;MoveEast;MoveSouthEast;1;12;1;160
False;MoveEast;MoveSouthEast;1;12;1;161
False;MoveEast;MoveSouthEast;1;12;1;162
False;MoveEast;MoveSouthEast;1;12;1;163
False;MoveEast;MoveSouthEast;1;12;1;164
False;MoveEast;MoveSouth;1;12;1;165
False;MoveEast;MoveSouth;1;12;1;166
False;MoveEast;MoveSouth;1;12;1;167
False;MoveEast;MoveSouth;1;12;1;168
False;MoveEast;MoveSouth;1;12;1;169
False;MoveEast;MoveSouth;1;12;1;170
False;MoveEast;MoveSouth;1;12;1;171
False;MoveEast;MoveSouth;1;12;1;172
False;MoveEast;MoveSouth;1;12;1;173
False;MoveEast;MoveSouth;1;12;1;174
False;MoveEast;MoveSouth;1;12;1;175
False;MoveEast;MoveSouth;1;12;1;176
False;OpenDoorAction;MoveSouth;1;12;1;177
False;OpenDoorAction;MoveSouth;2;12;1;178
False;OpenDoorAction;MoveSouth;2;12;1;179
False;OpenDoorAction;MoveSouth;2;12;1;180
False;OpenDoorAction;MoveSouth;2;12;1;181
False;OpenDoorAction;MoveSouth;2;12;1;182
False;OpenDoorAction;MoveSouthWest;2;12;1;183
False;OpenDoorAction;MoveSouthWest;2;12;1;184
False;OpenDoorAction;MoveSouthWest;2;12;1;185
False;OpenDoorAction;MoveSouthWest;2;12;1;186
