done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouthEast;MoveSouth;1;1;1;3
False;MoveSouthEast;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouth;MoveSouth;1;1;1;19
False;MoveSouth;MoveSouth;1;1;1;20
False;MoveSouth;MoveSouth;1;1;1;21
False;MoveSouth;MoveSouth;1;1;1;22
False;MoveSouth;MoveSouth;1;1;1;23
False;MoveSouth;MoveSouth;1;1;1;24
False;MoveSouthEast;MoveSouthEast;1;1;1;25
False;MoveSouthEast;MoveSouthEast;1;1;1;26
False;MoveSouthEast;MoveEast;1;1;1;27
False;MoveSouthEast;MoveEast;1;1;1;28
False;MoveEast;MoveEast;1;1;1;29
False;MoveEast;MoveEast;1;1;1;30
False;MoveEast;MoveEast;1;1;1;31
False;MoveEast;MoveEast;1;1;1;32
False;MoveEast;OpenDoorAction;1;1;1;33
False;MoveEast;OpenDoorAction;1;2;1;34
False;MoveEast;MoveNorth;1;2;1;35
False;MoveEast;MoveNorth;1;3;1;36
False;MoveEast;MoveNorthWest;1;3;1;37
False;MoveEast;MoveNorthWest;1;3;1;38
False;MoveEast;MoveNorthWest;1;3;1;39
False;MoveEast;MoveNorthWest;1;3;1;40
False;MoveEast;MoveSouth;1;3;1;41
False;MoveEast;MoveSouth;1;3;1;42
False;MoveEast;MoveNorthEast;1;3;1;43
False;MoveEast;MoveNorthEast;1;3;1;44
False;MoveEast;MoveSouth;1;3;1;45
False;MoveEast;MoveSouth;1;3;1;46
False;MoveEast;MoveNorthEast;1;3;1;47
False;MoveEast;MoveNorthEast;1;3;1;48
False;MoveEast;MoveSouth;1;3;1;49
False;MoveEast;MoveSouth;1;3;1;50
False;MoveEast;MoveNorthEast;1;3;1;51
False;MoveEast;MoveNorthEast;1;3;1;52
False;MoveEast;MoveSouth;1;3;1;53
False;MoveEast;MoveSouth;1;3;1;54
False;MoveEast;MoveSouthWest;1;3;1;55
False;MoveEast;MoveSouthWest;1;4;1;56
False;MoveEast;MoveSouthEast;1;4;1;57
False;MoveEast;MoveSouthEast;1;4;1;58
False;MoveEast;MoveSouthEast;1;4;1;59
False;MoveEast;MoveSouthEast;1;4;1;60
False;MoveEast;MoveEast;1;4;1;61
False;MoveEast;MoveEast;1;4;1;62
False;MoveEast;MoveEast;1;4;1;63
False;MoveEast;MoveEast;1;4;1;64
False;OpenDoorAction;MoveEast;1;4;1;65
False;OpenDoorAction;MoveEast;2;4;1;66
False;OpenDoorAction;MoveEast;2;4;1;67
False;OpenDoorAction;MoveEast;2;4;1;68
False;MoveNorth;MoveEast;2;4;1;69
False;MoveNorth;MoveEast;3;4;1;70
False;MoveNorth;MoveEast;3;4;1;71
False;MoveNorth;MoveEast;3;4;1;72
False;MoveNorthWest;MoveEast;3;4;1;73
False;MoveNorthWest;MoveEast;3;4;1;74
False;MoveNorthWest;MoveEast;3;4;1;75
False;MoveNorthWest;MoveEast;3;4;1;76
False;MoveNorthWest;MoveEast;3;4;1;77
False;MoveNorthWest;MoveEast;3;4;1;78
False;MoveNorthWest;MoveEast;3;4;1;79
False;MoveNorthWest;MoveEast;3;4;1;80
False;MoveSouth;MoveEast;3;4;1;81
False;MoveSouth;MoveEast;3;4;1;82
False;MoveSouth;MoveEast;3;4;1;83
False;MoveSouth;MoveEast;3;4;1;84
False;MoveNorthEast;MoveSouthEast;3;4;1;85
False;MoveNorthEast;MoveSouthEast;3;4;1;86
False;MoveNorthEast;MoveSouth;3;4;1;87
False;MoveNorthEast;MoveSouth;3;4;1;88
False;GrabObject;MoveSouth;3;4;1;89
False;GrabObject;MoveSouth;4;4;1;90
False;GrabObject;MoveSouth;4;4;1;91
False;GrabObject;MoveSouth;4;4;1;92
False;MoveSouth;MoveSouthWest;4;4;1;93
False;MoveSouth;MoveSouthWest;4;4;1;94
False;MoveSouth;MoveWest;4;4;1;95
False;MoveSouth;MoveWest;4;4;1;96
False;MoveSouthEast;MoveWest;4;4;1;97
False;MoveSouthEast;MoveWest;4;4;1;98
False;MoveSouthEast;OpenDoorAction;4;4;1;99
False;MoveSouthEast;OpenDoorAction;4;5;1;100
False;MoveSouthEast;MoveNorth;4;5;1;101
False;MoveSouthEast;MoveNorth;4;6;1;102
False;MoveSouthEast;MoveNorthWest;4;6;1;103
False;MoveSouthEast;MoveNorthWest;4;6;1;104
False;MoveSouthEast;MoveNorthWest;4;6;1;105
False;MoveSouthEast;MoveNorthWest;4;6;1;106
False;MoveSouthEast;MoveSouth;4;6;1;107
False;MoveSouthEast;MoveSouth;4;6;1;108
False;MoveEast;MoveNorthEast;4;6;1;109
False;MoveEast;MoveNorthEast;4;6;1;110
False;MoveEast;MoveSouth;4;6;1;111
False;MoveEast;MoveSouth;4;6;1;112
False;MoveEast;MoveNorthEast;4;6;1;113
False;MoveEast;MoveNorthEast;4;6;1;114
False;MoveEast;MoveSouth;4;6;1;115
False;MoveEast;MoveSouth;4;6;1;116
False;MoveEast;MoveNorthEast;4;6;1;117
False;MoveEast;MoveNorthEast;4;6;1;118
False;MoveEast;MoveSouth;4;6;1;119
False;MoveEast;MoveSouth;4;6;1;120
False;MoveEast;MoveSouthWest;4;6;1;121
False;MoveEast;MoveSouthWest;4;7;1;122
False;MoveEast;MoveSouthWest;4;7;1;123
False;MoveEast;MoveSouthWest;4;7;1;124
False;MoveEast;MoveWest;4;7;1;125
False;MoveEast;MoveWest;4;7;1;126
False;MoveEast;MoveWest;4;7;1;127
False;MoveEast;MoveWest;4;7;1;128
False;MoveEast;MoveWest;4;7;1;129
False;MoveEast;MoveWest;4;7;1;130
False;MoveEast;MoveWest;4;7;1;131
False;MoveEast;MoveWest;4;7;1;132
False;MoveSouthEast;MoveWest;4;7;1;133
False;MoveSouthEast;MoveWest;4;7;1;134
False;MoveSouthEast;MoveWest;4;7;1;135
False;MoveSouthEast;MoveWest;4;7;1;136
False;MoveSouth;MoveWest;4;7;1;137
False;MoveSouth;MoveWest;4;7;1;138
False;MoveSouth;MoveWest;4;7;1;139
False;MoveSouth;MoveWest;4;7;1;140
False;MoveSouth;MoveWest;4;7;1;141
False;MoveSouth;MoveWest;4;7;1;142
False;MoveSouth;MoveWest;4;7;1;143
False;MoveSouth;MoveWest;4;7;1;144
False;MoveSouth;MoveWest;4;7;1;145
False;MoveSouth;MoveWest;4;7;1;146
False;MoveSouth;OpenDoorAction;4;7;1;147
False;MoveSouth;OpenDoorAction;4;8;1;148
False;MoveSouth;MoveNorth;4;8;1;149
False;MoveSouth;MoveNorth;4;9;1;150
False;MoveSouth;MoveNorthWest;4;9;1;151
False;MoveSouth;MoveNorthWest;4;9;1;152
False;MoveSouth;MoveNorthWest;4;9;1;153
False;MoveSouth;MoveNorthWest;4;9;1;154
False;MoveSouth;MoveSouth;4;9;1;155
False;MoveSouth;MoveSouth;4;9;1;156
False;MoveSouth;MoveNorthEast;4;9;1;157
False;MoveSouth;MoveNorthEast;4;9;1;158
False;MoveSouth;MoveSouth;4;9;1;159
False;MoveSouth;MoveSouth;4;9;1;160
False;MoveSouth;MoveNorthEast;4;9;1;161
False;MoveSouth;MoveNorthEast;4;9;1;162
False;MoveSouth;MoveSouth;4;9;1;163
False;MoveSouth;MoveSouth;4;9;1;164
False;MoveSouth;MoveNorthEast;4;9;1;165
False;MoveSouth;MoveNorthEast;4;9;1;166
False;MoveSouth;MoveSouth;4;9;1;167
False;MoveSouth;MoveSouth;4;9;1;168
False;MoveSouth;MoveSouthWest;4;9;1;169
False;MoveSouth;MoveSouthWest;4;10;1;170
False;MoveSouth;MoveSouthWest;4;10;1;171
False;MoveSouth;MoveSouthWest;4;10;1;172
False;MoveSouthWest;MoveWest;4;10;1;173
False;MoveSouthWest;MoveWest;4;10;1;174
False;MoveSouthWest;MoveWest;4;10;1;175
False;MoveSouthWest;MoveWest;4;10;1;176
False;MoveWest;MoveNorthWest;4;10;1;177
False;MoveWest;MoveNorthWest;4;10;1;178
False;MoveWest;MoveNorth;4;10;1;179
False;MoveWest;MoveNorth;4;10;1;180
False;MoveWest;MoveNorth;4;10;1;181
False;MoveWest;MoveNorth;4;10;1;182
False;MoveWest;MoveNorth;4;10;1;183
False;MoveWest;MoveNorth;4;10;1;184
False;MoveWest;MoveNorth;4;10;1;185
