done;baseagent_acts;blindagent_acts;baseagent_mssg;blindagent_mssg;world_nr;tick_nr
False;;;0;0;1;0
False;MoveSouthEast;MoveSouth;0;0;1;1
False;MoveSouthEast;MoveSouth;1;1;1;2
False;MoveSouth;MoveSouth;1;1;1;3
False;MoveSouth;MoveSouth;1;1;1;4
False;MoveSouth;MoveSouth;1;1;1;5
False;MoveSouth;MoveSouth;1;1;1;6
False;MoveSouth;MoveSouth;1;1;1;7
False;MoveSouth;MoveSouth;1;1;1;8
False;MoveSouth;MoveSouth;1;1;1;9
False;MoveSouth;MoveSouth;1;1;1;10
False;MoveSouth;MoveSouth;1;1;1;11
False;MoveSouth;MoveSouth;1;1;1;12
False;MoveSouth;MoveSouth;1;1;1;13
False;MoveSouth;MoveSouth;1;1;1;14
False;MoveSouth;MoveSouth;1;1;1;15
False;MoveSouth;MoveSouth;1;1;1;16
False;MoveSouth;MoveSouth;1;1;1;17
False;MoveSouth;MoveSouth;1;1;1;18
False;MoveSouth;MoveSouth;1;1;1;19
False;MoveSouth;MoveSouth;1;1;1;20
False;MoveSouth;MoveSouth;1;1;1;21
False;MoveSouth;MoveSouth;1;1;1;22
False;MoveSouth;MoveSouth;1;1;1;23
False;MoveSouth;MoveSouth;1;1;1;24
False;MoveSouthEast;MoveSouthEast;1;1;1;25
False;MoveSouthEast;MoveSouthEast;1;1;1;26
False;MoveEast;MoveEast;1;1;1;27
False;MoveEast;MoveEast;1;1;1;28
False;MoveEast;MoveEast;1;1;1;29
False;MoveEast;MoveEast;1;1;1;30
False;MoveEast;MoveEast;1;1;1;31
False;MoveEast;MoveEast;1;1;1;32
False;MoveEast;MoveEast;1;1;1;33
False;MoveEast;MoveEast;1;1;1;34
False;MoveEast;MoveEast;1;1;1;35
False;MoveEast;MoveEast;1;1;1;36
False;MoveEast;MoveEast;1;1;1;37
False;MoveEast;MoveEast;1;1;1;38
False;MoveEast;MoveEast;1;1;1;39
False;MoveEast;MoveEast;1;1;1;40
False;MoveEast;MoveEast;1;1;1;41
False;MoveEast;MoveEast;1;1;1;42
False;MoveEast;MoveEast;1;1;1;43
False;MoveEast;MoveEast;1;1;1;44
False;OpenDoorAction;MoveEast;1;1;1;45
False;OpenDoorAction;MoveEast;2;1;1;46
False;MoveNorth;MoveEast;2;1;1;47
False;MoveNorth;MoveEast;3;1;1;48
False;MoveNorthWest;MoveEast;3;1;1;49
False;MoveNorthWest;MoveEast;3;1;1;50
False;MoveNorthWest;MoveEast;3;1;1;51
False;MoveNorthWest;MoveEast;3;1;1;52
False;GrabObject;MoveEast;3;1;1;53
False;GrabObject;MoveEast;4;1;1;54
False;MoveSouthEast;MoveEast;4;1;1;55
False;MoveSouthEast;MoveEast;4;1;1;56
False;MoveSouthEast;OpenDoorAction;4;1;1;57
False;MoveSouthEast;OpenDoorAction;4;2;1;58
False;MoveSouthEast;MoveNorth;4;2;1;59
False;MoveSouthEast;MoveNorth;4;3;1;60
False;MoveSouthEast;GrabObject;4;3;1;61
False;MoveSouthEast;GrabObject;4;4;1;62
False;MoveEast;MoveSouthEast;4;4;1;63
False;MoveEast;MoveSouthEast;4;4;1;64
False;MoveEast;MoveSouthEast;4;4;1;65
False;MoveEast;MoveSouthEast;4;4;1;66
False;MoveEast;MoveSouthEast;4;4;1;67
False;MoveEast;MoveSouthEast;4;4;1;68
False;MoveEast;MoveSouth;4;4;1;69
False;MoveEast;MoveSouth;4;4;1;70
False;MoveEast;MoveSouth;4;4;1;71
False;MoveEast;MoveSouth;4;4;1;72
False;MoveEast;MoveSouth;4;4;1;73
False;MoveEast;MoveSouth;4;4;1;74
False;MoveSouthEast;MoveSouthWest;4;4;1;75
False;MoveSouthEast;MoveSouthWest;4;4;1;76
False;MoveSouth;MoveSouthWest;4;4;1;77
False;MoveSouth;MoveSouthWest;4;4;1;78
False;MoveSouth;MoveSouthWest;4;4;1;79
False;MoveSouth;MoveSouthWest;4;4;1;80
False;MoveSouth;MoveWest;4;4;1;81
False;MoveSouth;MoveWest;4;4;1;82
False;MoveSouthWest;MoveWest;4;4;1;83
False;MoveSouthWest;MoveWest;4;4;1;84
False;MoveWest;MoveSouthWest;4;4;1;85
False;MoveWest;MoveSouthWest;4;4;1;86
False;MoveWest;DropObject;4;4;1;87
False;MoveWest;DropObject;4;5;1;88
False;MoveWest;MoveNorthWest;4;5;1;89
False;MoveWest;MoveNorthWest;4;6;1;90
False;MoveWest;MoveNorthWest;4;6;1;91
False;MoveWest;MoveNorthWest;4;6;1;92
False;MoveSouthWest;MoveNorthWest;4;6;1;93
False;MoveSouthWest;MoveNorthWest;4;6;1;94
False;DropObject;MoveWest;4;6;1;95
False;DropObject;MoveWest;5;6;1;96
False;MoveSouth;MoveWest;5;6;1;97
False;MoveSouth;MoveWest;5;6;1;98
False;MoveSouth;MoveWest;5;6;1;99
False;MoveSouth;MoveWest;5;6;1;100
